stratifications,stratifying_by,n_unsuppressed_estimates,estimate_range,ethnicity,race,sex,education,poverty,FMD_prev_2001,FMD_prev_2001_rank,FMD_prev_2019,FMD_prev_2019_rank,FMD_prev_change_2001_2019,FMD_prev_annual_change,FMD_prev_annual_change_rank,FMD_ineq_abs_2001,FMD_ineq_abs_2001_rank,FMD_ineq_abs_2019,FMD_ineq_abs_2019_rank,FMD_ineq_abs_change_2001_2019,FMD_ineq_abs_annual_change,FMD_ineq_abs_annual_change_rank,FMD_ineq_mult_2001,FMD_ineq_mult_2001_rank,FMD_ineq_mult_2019,FMD_ineq_mult_2019_rank,FMD_ineq_mult_change_2001_2019,FMD_ineq_mult_annual_change,FMD_ineq_mult_annual_change_rank
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Male,<HS,In Poverty,23.8 (95% CI: 18.5 to 30.2),22,31.7 (95% CI: 26.7 to 36.4),30,7.95,0.377,23,16.6 (95% CI: 11.3 to 23),22,21.3 (95% CI: 16.1 to 26.1),3000,4.74,0.181,24,231 (95% CI: 155 to 322),22,205 (95% CI: 154 to 254),30,-25.8,-3.17,12
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,NAAN,Female,>=HS,In Poverty,36.8 (95% CI: 23.1 to 50.4),24,32.7 (95% CI: 24.9 to 40.7),31,-4.19,-0.174,4,29.7 (95% CI: 15.8 to 43.3),24,22.3 (95% CI: 14.4 to 30.3),3100,-7.4,-0.37,4,413 (95% CI: 217 to 604),24,214 (95% CI: 137 to 290),31,-199,-11.2,4
5,Fully Intersectionally,13,2001-2019,Non-Hispanic,NAAN,Female,<HS,Not In Poverty,15.2 (95% CI: 6.93 to 25.6),15,33.4 (95% CI: 19.8 to 47.1),32,18.1,1.3,33,8.06 (95% CI: -0.225 to 18.3),15,23 (95% CI: 9.36 to 36.8),3200,14.9,1.15,34,112 (95% CI: -3.27 to 255),15,221 (95% CI: 90.3 to 353),32,109,10.6,35
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Female,>=HS,In Poverty,23.3 (95% CI: 20.9 to 26),20,34.5 (95% CI: 32.9 to 36.3),33,11.2,0.609,27,16.1 (95% CI: 13.8 to 18.8),20,24.1 (95% CI: 22.4 to 25.9),3300,7.94,0.413,27,225 (95% CI: 189 to 267),20,231 (95% CI: 212 to 253),33,6.94,-0.603,19
5,Fully Intersectionally,13,2004-2019,Non-Hispanic,NAAN,Female,<HS,In Poverty,NA,NA,37.8 (95% CI: 25.6 to 51.2),34,NA,1.08,32,NA,NA,27.4 (95% CI: 15.2 to 40.7),3400,NA,0.849,32,NA,NA,263 (95% CI: 147 to 393),34,NA,3.64,31
5,Fully Intersectionally,18,2001-2019,Non-Hispanic,White,Female,<HS,In Poverty,31.2 (95% CI: 26.8 to 35.7),23,46.7 (95% CI: 42.2 to 51.1),35,15.6,1.01,31,24 (95% CI: 19.7 to 28.5),23,36.3 (95% CI: 31.7 to 40.5),3500,12.4,0.81,31,334 (95% CI: 271 to 401),23,350 (95% CI: 303 to 392),35,15.8,1.77,28
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Female,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Female,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,5,2010-2017,Hispanic,NAAN,Female,<HS,In Poverty,NA,NA,NA,NA,NA,1.31,34,NA,NA,NA,NA,NA,0.941,33,NA,NA,NA,NA,NA,5.28,33
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Female,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Female,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,NAAN,Female,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Female,>=HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Female,>=HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Female,>=HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Female,>=HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Male,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Male,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,2,2010-2012,Hispanic,NAAN,Male,<HS,In Poverty,NA,NA,NA,NA,NA,7.26,37,NA,NA,NA,NA,NA,6.99,37,NA,NA,NA,NA,NA,88.7,37
5,Fully Intersectionally,1,2015-2015,Hispanic,NAAN,Male,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Male,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Male,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,1,2018-2018,Hispanic,NAAN,Male,>=HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Male,>=HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Male,>=HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,Asian,Male,>=HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Hispanic,NHPI,Male,>=HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,Asian,Female,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,NHPI,Female,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,Asian,Female,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,NHPI,Female,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,Asian,Male,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,NHPI,Male,<HS,In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,Asian,Male,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,Fully Intersectionally,0,NA,Non-Hispanic,NHPI,Male,<HS,Not In Poverty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
